,dt,id,jd,seg_pos,t,track_pos,x,y,z,seg.D_msd,seg.D_msd_intercept,seg.D_msd_r,seg.D_msd_std_err,seg.id,seg.lifetime,seg.loc_count,seg.mjd,seg.mjd_n,seg.mjd_std_err,seg.motion,seg.msd,seg.msd_n,seg.msd_std_err,seg.t_start,seg.track_pos,track.id,track.lifetime,track.loc_count,track.noise,track.seg_count,track.t_start
7192,0,7192,0,0,672,0,14355,28420,0,0,0,0,0,1472,0,1,0,0,0,none,0,0,0,672,0,1351,0,1,0,1,672
7193,0,7193,0,0,672,0,4495,32625,0,0,0,0,0,1974,0,1,0,0,0,none,0,0,0,672,0,1847,0,1,1,1,672
7194,1,7194,205.0609665,1,672,0,4785,32045,1600,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7195,1,7195,0,9,672,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7196,1,7196,290,1,672,0,11890,36250,7300,-0.0002165045767,0.04426315789,-0.3594253787,3.159670434e-007,1470,6,7,184.8818039,6,47.69252617,immobile,45554.16667,6,16658.61816,671,0,1349,6,7,0,1,671
7197,1,7197,0,673,673,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7198,1,7198,0,4,673,0,24650,18560,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
7199,0,7199,0,0,673,0,14355,28420,0,0,0,0,0,1473,0,1,0,0,0,none,0,0,0,673,0,1352,0,1,0,1,673
7200,1,7200,145,2,673,0,4930,32190,1600,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7201,1,7201,205.0609665,0,673,0,41760,31610,3800,0.009141304348,0,0,0,1474,1,2,205.0609665,1,0,diffusion,42050,1,0,673,0,1353,1,2,0,1,673
7202,1,7202,0,10,673,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7203,1,7203,205.0609665,2,673,0,11890,35960,7200,-0.0002165045767,0.04426315789,-0.3594253787,3.159670434e-007,1470,6,7,184.8818039,6,47.69252617,immobile,45554.16667,6,16658.61816,671,0,1349,6,7,0,1,671
7204,1,7204,0,674,674,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7205,1,7205,145,5,674,0,24650,18560,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
7206,0,7206,0,0,674,0,14355,28565,0,0,0,0,0,1475,0,1,0,0,0,none,0,0,0,674,0,1354,0,1,0,1,674
7207,1,7207,290,3,674,0,4785,32190,1400,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7208,0,7208,0,1,674,0,41905,31755,4000,0.009141304348,0,0,0,1474,1,2,205.0609665,1,0,diffusion,42050,1,0,673,0,1353,1,2,0,1,673
7209,1,7209,0,11,674,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7210,1,7210,145,3,674,0,12035,36105,7200,-0.0002165045767,0.04426315789,-0.3594253787,3.159670434e-007,1470,6,7,184.8818039,6,47.69252617,immobile,45554.16667,6,16658.61816,671,0,1349,6,7,0,1,671
7211,1,7211,0,675,675,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7212,1,7212,145,6,675,0,24795,18560,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
7213,0,7213,0,0,675,0,14500,28420,0,0,0,0,0,1476,0,1,0,0,0,none,0,0,0,675,0,1355,0,1,0,1,675
7214,1,7214,410.1219331,4,675,0,4495,32190,1600,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7215,1,7215,0,12,675,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7216,1,7216,145,4,675,0,12035,35960,7000,-0.0002165045767,0.04426315789,-0.3594253787,3.159670434e-007,1470,6,7,184.8818039,6,47.69252617,immobile,45554.16667,6,16658.61816,671,0,1349,6,7,0,1,671
7217,1,7217,0,676,676,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7218,1,7218,145,7,676,0,24795,18415,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
7219,0,7219,0,0,676,0,14355,28565,0,0,0,0,0,1479,0,1,0,0,0,none,0,0,0,676,0,1358,0,1,0,1,676
7220,1,7220,410.1219331,0,676,0,4350,32625,100,-0.009141304348,0.1682,-1,0,1477,2,3,350.0609665,2,60.06096654,diffusion,126150,2,42050,676,0,1356,2,3,0,1,676
7221,1,7221,290,5,676,0,4785,32480,1400,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7222,1,7222,145,0,676,0,41905,31755,3900,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7223,1,7223,145,13,676,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7224,1,7224,0,5,676,0,12035,36105,7100,-0.0002165045767,0.04426315789,-0.3594253787,3.159670434e-007,1470,6,7,184.8818039,6,47.69252617,immobile,45554.16667,6,16658.61816,671,0,1349,6,7,0,1,671
7225,1,7225,0,677,677,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7226,0,7226,0,8,677,0,24795,18560,0,0.0006911717922,0.01692256098,0.4805761509,1.060495814e-006,1466,8,9,108.75,8,23.73119556,immobile,15768.75,8,3441.023357,669,0,1346,8,9,0,1,669
7227,0,7227,0,0,677,0,14645,28420,0,0,0,0,0,1480,0,1,0,0,0,none,0,0,0,677,0,1359,0,1,0,1,677
7228,1,7228,290,1,677,0,4640,32335,0,-0.009141304348,0.1682,-1,0,1477,2,3,350.0609665,2,60.06096654,diffusion,126150,2,42050,676,0,1356,2,3,0,1,676
7229,1,7229,410.1219331,6,677,0,4785,32190,1500,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7230,1,7230,0,1,677,0,42050,31755,3900,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7231,1,7231,145,14,677,4,34075,37700,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7232,0,7232,0,6,677,0,12035,36105,7100,-0.0002165045767,0.04426315789,-0.3594253787,3.159670434e-007,1470,6,7,184.8818039,6,47.69252617,immobile,45554.16667,6,16658.61816,671,0,1349,6,7,0,1,671
7233,1,7233,0,678,678,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7234,0,7234,0,0,678,0,14645,28420,0,0,0,0,0,1481,0,1,0,0,0,none,0,0,0,678,0,1360,0,1,0,1,678
7235,0,7235,0,2,678,0,4640,32625,0,-0.009141304348,0.1682,-1,0,1477,2,3,350.0609665,2,60.06096654,diffusion,126150,2,42050,676,0,1356,2,3,0,1,676
7236,1,7236,205.0609665,7,678,0,4495,32480,1200,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7237,1,7237,145,2,678,0,42050,31755,3800,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7238,1,7238,0,15,678,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7239,1,7239,0,679,679,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7240,0,7240,0,0,679,0,14790,28420,0,0,0,0,0,1482,0,1,0,0,0,none,0,0,0,679,0,1361,0,1,0,1,679
7241,1,7241,205.0609665,8,679,0,4640,32625,1400,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7242,1,7242,0,3,679,0,41905,31755,3800,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7243,1,7243,0,16,679,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7244,1,7244,0,680,680,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7245,0,7245,0,0,680,0,14935,28275,0,0,0,0,0,1483,0,1,0,0,0,none,0,0,0,680,0,1362,0,1,0,1,680
7246,1,7246,324.2298567,9,680,0,4785,32480,1600,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7247,1,7247,0,4,680,0,41905,31755,3700,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7248,1,7248,0,17,680,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7249,1,7249,0,681,681,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7250,0,7250,0,0,681,0,14935,28275,0,0,0,0,0,1484,0,1,0,0,0,none,0,0,0,681,0,1363,0,1,0,1,681
7251,1,7251,725,10,681,0,4640,32190,1600,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7252,1,7252,0,5,681,0,41905,31755,3800,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7253,1,7253,0,18,681,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7254,1,7254,145,0,681,0,12470,36250,7200,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7255,1,7255,0,682,682,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7256,0,7256,0,0,682,0,14935,28275,0,0,0,0,0,1486,0,1,0,0,0,none,0,0,0,682,0,1365,0,1,0,1,682
7257,1,7257,410.1219331,11,682,0,5075,32770,1300,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7258,1,7258,0,6,682,0,41905,31755,4000,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7259,1,7259,0,19,682,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7260,1,7260,0,1,682,0,12325,36250,7100,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7261,1,7261,0,683,683,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7262,0,7262,0,0,683,0,14935,28275,0,0,0,0,0,1487,0,1,0,0,0,none,0,0,0,683,0,1366,0,1,0,1,683
7263,0,7263,0,0,683,0,4785,32915,0,0,0,0,0,1975,0,1,0,0,0,none,0,0,0,683,0,1848,0,1,1,1,683
7264,1,7264,205.0609665,0,683,0,4785,32625,1300,0.004570652174,0,1,0,1667,2,3,102.5304833,2,102.5304833,immobile,21025,2,21025,683,0,1540,2,3,0,1,683
7265,1,7265,145,12,683,0,4785,32480,1500,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7266,1,7266,0,7,683,0,41905,31755,3900,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7267,1,7267,145,20,683,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7268,1,7268,0,2,683,0,12325,36250,7200,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7269,1,7269,0,684,684,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7270,0,7270,0,0,684,0,14935,28275,0,0,0,0,0,1488,0,1,0,0,0,none,0,0,0,684,0,1367,0,1,0,1,684
7271,1,7271,0,13,684,0,4930,32480,1400,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7272,1,7272,0,8,684,0,41905,31755,3900,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7273,1,7273,0,21,684,4,34220,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7274,1,7274,324.2298567,3,684,0,12325,36250,7100,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7275,1,7275,0,685,685,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7276,0,7276,0,0,685,0,14935,28420,0,0,0,0,0,1489,0,1,0,0,0,none,0,0,0,685,0,1368,0,1,0,1,685
7277,1,7277,324.2298567,14,685,0,4930,32480,1200,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7278,0,7278,0,2,685,0,4930,32480,1400,0.004570652174,0,1,0,1667,2,3,102.5304833,2,102.5304833,immobile,21025,2,21025,683,0,1540,2,3,0,1,683
7279,1,7279,0,0,685,0,41905,31755,3800,0,0,0,0,1657,1,2,0,1,0,diffusion,0,1,0,685,0,1534,1,2,0,1,685
7280,1,7280,0,9,685,0,41905,31755,4000,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7281,1,7281,145,22,685,4,34220,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7282,1,7282,0,4,685,0,12035,36105,7100,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7283,0,7283,0,0,685,0,0,37990,12400,0,0,0,0,1976,0,1,0,0,0,none,0,0,0,685,0,1849,0,1,1,1,685
7284,1,7284,0,686,686,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7285,0,7285,0,0,686,0,14935,28275,0,0,0,0,0,1490,0,1,0,0,0,none,0,0,0,686,0,1369,0,1,0,1,686
7286,1,7286,0,15,686,0,4640,32335,1200,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7287,0,7287,0,1,686,0,41905,31755,3800,0,0,0,0,1657,1,2,0,1,0,diffusion,0,1,0,685,0,1534,1,2,0,1,685
7288,1,7288,0,10,686,0,41905,31755,4000,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7289,1,7289,0,23,686,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7290,1,7290,324.2298567,5,686,0,12035,36105,7300,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7291,1,7291,0,687,687,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7292,0,7292,0,0,687,0,14935,28275,0,0,0,0,0,1491,0,1,0,0,0,none,0,0,0,687,0,1370,0,1,0,1,687
7293,1,7293,324.2298567,16,687,0,4640,32335,1100,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7294,1,7294,145,11,687,0,41905,31755,4000,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7295,1,7295,0,24,687,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7296,1,7296,145,6,687,0,12325,36250,7200,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7297,0,7297,0,0,687,0,5800,36395,12900,0,0,0,0,1977,0,1,0,0,0,none,0,0,0,687,0,1850,0,1,1,1,687
7298,1,7298,0,688,688,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7299,0,7299,0,0,688,0,14935,28275,0,0,0,0,0,1492,0,1,0,0,0,none,0,0,0,688,0,1371,0,1,0,1,688
7300,1,7300,522.8049349,17,688,0,4785,32045,1600,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7301,1,7301,145,12,688,0,41760,31755,4100,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7302,1,7302,145,25,688,4,34075,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7303,1,7303,145,7,688,0,12325,36395,7100,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7304,1,7304,0,689,689,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7305,0,7305,0,0,689,0,14935,28275,0,0,0,0,0,1493,0,1,0,0,0,none,0,0,0,689,0,1372,0,1,0,1,689
7306,1,7306,145,18,689,0,4495,32480,1100,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7307,1,7307,0,13,689,0,41905,31755,3900,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7308,1,7308,145,26,689,4,34220,37555,4700,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7309,1,7309,0,8,689,0,12325,36250,7300,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7310,1,7310,0,690,690,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7311,1,7311,0,0,690,0,24650,18705,0,0.001825105068,0.005915549482,0.9772549802,2.163569989e-008,1494,31,32,99.3607387,31,13.81621892,immobile,15599.19355,31,2381.850754,690,0,1373,60,61,0,3,690
7312,0,7312,0,0,690,0,14935,28420,0,0,0,0,0,1497,0,1,0,0,0,none,0,0,0,690,0,1374,0,1,0,1,690
7313,1,7313,145,19,690,0,4495,32335,1100,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7314,1,7314,0,14,690,0,41905,31755,4000,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7315,1,7315,0,27,690,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7316,1,7316,145,9,690,0,12325,36250,7300,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7317,1,7317,0,691,691,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7318,1,7318,145,1,691,0,24650,18705,0,0.001825105068,0.005915549482,0.9772549802,2.163569989e-008,1494,31,32,99.3607387,31,13.81621892,immobile,15599.19355,31,2381.850754,690,0,1373,60,61,0,3,690
7319,0,7319,0,0,691,0,14935,28275,0,0,0,0,0,1498,0,1,0,0,0,none,0,0,0,691,0,1375,0,1,0,1,691
7320,1,7320,648.4597135,20,691,0,4495,32190,1200,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7321,1,7321,0,15,691,0,41905,31755,4000,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7322,1,7322,0,28,691,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7323,0,7323,0,10,691,0,12325,36105,7300,0.003772397428,0.01791566901,0.9516794974,7.409064932e-007,1485,10,11,122.8459713,10,39.92196183,immobile,29435,10,12998.52192,681,0,1364,10,11,0,1,681
7324,1,7324,0,692,692,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7325,1,7325,205.0609665,2,692,0,24650,18850,0,0.001825105068,0.005915549482,0.9772549802,2.163569989e-008,1494,31,32,99.3607387,31,13.81621892,immobile,15599.19355,31,2381.850754,690,0,1373,60,61,0,3,690
7326,0,7326,0,0,692,0,14935,28420,0,0,0,0,0,1499,0,1,0,0,0,none,0,0,0,692,0,1376,0,1,0,1,692
7327,1,7327,410.1219331,21,692,0,4785,32770,1300,0.002708817232,0.09541980384,0.637840247,1.783019292e-006,1468,26,27,291.8568094,26,36.26737616,immobile,118063.4615,26,25205.10606,671,0,1348,109,110,0,2,671
7328,1,7328,145,16,692,0,41905,31755,4000,8.31027668e-005,0.01242386364,0.4365322687,6.518837928e-009,1478,20,21,71.25609665,20,21.26130497,immobile,13666.25,20,4889.338655,676,0,1357,20,21,0,1,676
7329,1,7329,0,29,692,4,34075,37555,4800,0.0002904947979,0.004860444566,0.968653941,3.313423407e-010,1397,69,70,38.69653575,69,7.94472714,immobile,5789.492754,69,1218.84058,663,4,1278,229,230,0,6,551
7330,1,7330,0,693,693,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
7331,1,7331,145,3,693,0,24505,18995,0,0.001825105068,0.005915549482,0.9772549802,2.163569989e-008,1494,31,32,99.3607387,31,13.81621892,immobile,15599.19355,31,2381.850754,690,0,1373,60,61,0,3,690
